SOPRANO1
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
G♯
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
C
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
G♯
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
F♯
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
D
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C♯
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
F
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
G
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
C
D
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
E
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
F♯
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
B
C♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
D♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
F
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
A♯
C
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
D
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
E
B
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
A
B
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
C
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
D♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
C
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
G♯
